Time [s],Channel 0,Channel 1,Channel 2
1.734159360,0,0,0
1.734159680,0,1,0
1.734160000,0,0,0
1.734160320,0,1,0
1.734160640,0,0,0
1.734160960,0,1,0
1.734161280,0,0,0
1.734161760,0,1,0
1.734162080,1,0,1
1.734162400,1,1,1
1.734162720,0,0,0
1.734163040,0,1,0
1.734163360,0,0,0
1.734163680,0,1,0
1.734164000,0,0,1
1.734164320,0,1,1
1.734164640,0,0,0
1.734164960,0,1,0
1.734165280,0,0,0
1.734165760,0,1,0
1.734166080,0,0,0
1.734166400,0,1,0
1.734166720,0,0,0
1.734167040,0,1,0
1.734167360,0,0,0
1.734167680,0,1,0
1.734168000,0,0,0
1.734168320,0,1,0
1.734168640,0,0,0
1.734168960,0,1,0
1.734169280,0,0,0
1.734169760,0,1,0
1.734170080,1,0,1
1.734170400,1,1,1
1.734170720,0,0,0
1.734171040,0,1,0
1.734171360,0,0,0
1.734171680,0,1,0
1.734172000,0,0,0
1.734172320,0,1,0
1.734172640,1,0,0
1.734172960,1,1,0
1.734173280,0,0,0
1.734173760,0,1,0
1.734174080,0,0,0
1.734174400,0,1,0
1.734174720,0,0,0
1.734175040,0,1,0
1.734175360,0,0,0
1.734175680,0,1,0
1.734176000,1,0,0
1.734176320,1,1,0
1.734176640,1,0,0
1.734176960,1,1,0
1.734177280,1,0,0
1.734177440,1,0,1
1.734177760,1,1,1
1.734178080,0,0,1
1.734178400,0,1,1
1.734178720,1,0,0
1.734179040,1,1,0
1.734179360,0,0,1
1.734179680,0,1,1
1.734180000,0,0,0
1.734180320,0,1,0
1.735126720,0,0,0
1.735127040,0,1,0
1.735127360,0,0,0
1.735127680,0,1,0
1.735128000,0,0,0
1.735128320,0,1,0
1.735128640,0,0,0
1.735128960,0,1,0
1.735129280,0,0,0
1.735129760,0,1,0
1.735130080,0,0,0
1.735130400,0,1,0
1.735130720,0,0,0
1.735131040,0,1,0
1.735131360,0,0,0
1.735131680,0,1,0
1.735132000,0,0,0
1.735132320,0,1,0
1.735132640,0,0,0
1.735132960,0,1,0
1.735133280,0,0,0
1.735133760,0,1,0
1.735134080,0,0,0
1.735134400,0,1,0
1.735134720,0,0,0
1.735135040,0,1,0
1.735135360,0,0,0
1.735135680,0,1,0
1.735136000,0,0,0
1.735136320,0,1,0
1.735136640,0,0,0
1.735136960,0,1,0
1.735137280,0,0,0
1.735137760,0,1,0
1.735138080,0,0,0
1.735138400,0,1,0
1.735138720,1,0,0
1.735139040,1,1,0
1.735139360,0,0,0
1.735139680,0,1,0
