name	type	start_time	duration	mosi	miso
SPI	result	0.01397088	0.00000512	0x00	0x00
SPI	result	0.01397616	0.00000512	0x00	0x00
SPI	result	0.0139816	0.00000496	0x08	0x00
SPI	result	0.01398688	0.00000512	0x20	0x00
SPI	result	0.01443024	0.00000496	0x08	0x08
SPI	result	0.01443552	0.00000512	0x10	0x00
SPI	result	0.0144408	0.00000512	0x80	0x88
SPI	result	0.01444624	0.00000496	0x22	0x32
SPI	result	0.01469664	0.00000496	0x00	0x01
SPI	result	0.01470192	0.00000496	0x00	0x00
SPI	result	0.0147072	0.00000512	0x00	0x08
SPI	result	0.01471248	0.00000512	0x00	0x28
SPI	result	0.01495664	0.00000496	0x08	0x08
SPI	result	0.01496192	0.00000496	0x00	0x00
SPI	result	0.0149672	0.00000512	0x88	0x80
SPI	result	0.01497248	0.00000512	0x32	0x12
SPI	result	0.05400432	0.00000496	0x00	0x00
SPI	result	0.0540096	0.00000512	0x00	0x00
SPI	result	0.05401488	0.00000512	0x08	0x00
SPI	result	0.05402032	0.00000512	0x20	0x00
SPI	result	0.05447664	0.00000512	0x09	0x08
SPI	result	0.05448192	0.00000512	0x10	0x00
SPI	result	0.05448736	0.00000496	0x80	0x88
SPI	result	0.05449264	0.00000512	0x2A	0x32
SPI	result	0.05475264	0.00000496	0x00	0x01
SPI	result	0.05475792	0.00000512	0x00	0x00
SPI	result	0.0547632	0.00000512	0x09	0x08
SPI	result	0.05476864	0.00000496	0xA6	0x28
SPI	result	0.05519424	0.00000512	0x0A	0x09
SPI	result	0.05519952	0.00000512	0x00	0x00
SPI	result	0.05520496	0.00000496	0x88	0x89
SPI	result	0.05521024	0.00000512	0x02	0x80
SPI	result	0.05546096	0.00000496	0x00	0x00
SPI	result	0.05546624	0.00000512	0x00	0x1C
SPI	result	0.05547152	0.00000512	0x00	0x09
SPI	result	0.05547696	0.00000496	0x00	0x82
SPI	result	0.05572336	0.00000496	0x08	0x0A
SPI	result	0.05572864	0.00000496	0x00	0x00
SPI	result	0.05573392	0.00000512	0x89	0x80
SPI	result	0.0557392	0.00000512	0xB8	0x22
SPI	result	0.094456	0.00000512	0x00	0x00
SPI	result	0.09446128	0.00000512	0x00	0x00
SPI	result	0.09446672	0.00000496	0x08	0x00
SPI	result	0.094472	0.00000512	0x20	0x00
SPI	result	0.09494032	0.00000512	0x0B	0x08
SPI	result	0.0949456	0.00000512	0x10	0x00
SPI	result	0.09495104	0.00000512	0x80	0x88
SPI	result	0.09495632	0.00000512	0x3A	0x32
SPI	result	0.09521744	0.00000496	0x00	0x01
SPI	result	0.09522272	0.00000496	0x00	0x00
SPI	result	0.095228	0.00000512	0x00	0x08
SPI	result	0.09523328	0.00000512	0x00	0x28
SPI	result	0.09547968	0.00000512	0x08	0x0B
SPI	result	0.09548496	0.00000512	0x00	0x00
SPI	result	0.0954904	0.00000496	0x88	0x80
SPI	result	0.09549568	0.00000512	0x32	0x2A
SPI	result	0.13400576	0.00000512	0x00	0x00
SPI	result	0.13401104	0.00000512	0x00	0x00
SPI	result	0.13401648	0.00000496	0x08	0x00
SPI	result	0.13402176	0.00000512	0x20	0x00
SPI	result	0.13450176	0.00000512	0x0C	0x08
SPI	result	0.13450704	0.00000512	0x10	0x00
SPI	result	0.13451248	0.00000496	0x80	0x88
SPI	result	0.13451776	0.00000512	0x02	0x32
SPI	result	0.13476976	0.00000512	0x00	0x01
SPI	result	0.13477504	0.00000512	0x00	0x00
SPI	result	0.13478048	0.00000496	0x00	0x08
SPI	result	0.13478576	0.00000512	0x00	0x28
SPI	result	0.13503312	0.00000496	0x08	0x0C
