Time [s],Channel 0,Channel 1,Channel 2
3.351994080,0,0,0
3.351994240,0,0,1
3.351994720,0,0,0
3.351995040,0,0,1
3.351995360,0,0,0
3.351995680,0,0,1
3.351996000,0,1,0
3.351996320,0,1,1
3.351996640,0,0,0
3.351996960,0,0,1
3.351997440,0,0,0
3.351997600,0,0,1
3.351998080,0,0,0
3.351998240,0,0,1
3.351998720,0,0,0
3.351999040,0,0,1
3.351999360,0,0,0
3.351999680,0,0,1
3.352000000,0,0,0
3.352000320,0,0,1
3.352000640,0,0,0
3.352000960,0,0,1
3.352001440,0,0,0
3.352001600,0,0,1
3.352002080,0,0,0
3.352002240,0,0,1
3.352002720,0,0,0
3.352003040,0,0,1
3.352003360,0,0,0
3.352003680,0,0,1
3.352004000,1,1,0
3.352004320,1,1,1
3.352004640,0,0,0
3.352004960,0,0,1
3.352005440,0,0,0
3.352005600,0,0,1
3.352005920,1,0,1
3.352006080,1,0,0
3.352006240,1,0,1
3.352006720,1,0,0
3.352007040,1,0,1
3.352007360,0,0,0
3.352007680,0,0,1
3.352008000,1,1,0
3.352008320,1,1,1
3.352008640,0,0,0
3.352008960,0,0,1
3.352009440,0,0,0
3.352009600,0,0,1
3.352009920,1,0,1
3.352010080,1,1,0
3.352010240,1,1,1
3.352010720,1,0,0
3.352011040,1,0,1
3.352011360,0,0,0
3.352011680,0,0,1
3.352432320,0,0,0
3.352432640,0,0,1
3.352433120,0,0,0
3.352433280,0,0,1
3.352433760,0,0,0
3.352433920,0,0,1
3.352434400,0,0,0
3.352434560,0,0,1
3.352434880,1,0,1
3.352435040,1,1,0
3.352435360,1,1,1
3.352435680,0,0,0
3.352436000,0,0,1
3.352436320,0,0,0
3.352436640,0,0,1
3.352436960,1,0,1
3.352437120,1,0,0
3.352437280,1,0,1
3.352437600,0,0,1
3.352437760,0,0,0
3.352437920,0,0,1
3.352438400,0,0,0
3.352438560,0,0,1
3.352439040,0,0,0
3.352439360,0,0,1
3.352439680,0,0,0
3.352440000,0,0,1
3.352440320,0,0,0
3.352440640,0,0,1
3.352440960,0,0,0
3.352441280,0,0,1
3.352441760,0,0,0
3.352441920,0,0,1
3.352442400,0,0,0
3.352442560,0,0,1
3.352442880,1,0,1
3.352443040,1,1,0
3.352443360,1,1,1
3.352443680,0,0,0
3.352444000,0,0,1
3.352444320,0,0,0
3.352444640,0,0,1
3.352444960,0,0,0
3.352445280,0,0,1
3.352445600,1,1,1
3.352445760,1,1,0
3.352445920,1,1,1
3.352446400,0,0,0
3.352446560,0,0,1
3.352447040,0,0,0
3.352447360,0,0,1
3.352447680,0,1,0
3.352448000,0,1,1
3.352448320,0,1,0
3.352448640,0,1,1
3.352448960,0,0,0
3.352449280,0,0,1
3.352449600,1,1,1
3.352449760,1,1,0
3.352449920,1,1,1
3.352450400,1,1,0
3.352450560,1,1,1
3.352451040,1,1,0
3.352451360,1,1,1
3.352451680,0,0,0
3.352452000,0,0,1
3.352452320,1,0,0
3.352452640,1,0,1
3.352452960,0,0,0
3.352453280,0,0,1
3.352696000,0,0,0
3.352696320,0,0,1
3.352696640,0,0,0
3.352696960,0,0,1
3.352697440,0,0,0
3.352697600,0,0,1
3.352698080,0,0,0
3.352698240,0,0,1
3.352698720,0,0,0
3.352698880,0,0,1
3.352699360,0,0,0
3.352699680,0,0,1
3.352700000,0,0,0
3.352700320,0,0,1
3.352700640,0,0,0
3.352700960,0,0,1
3.352701440,0,0,0
3.352701600,0,0,1
3.352702080,0,0,0
3.352702240,0,0,1
3.352702720,0,0,0
3.352702880,0,0,1
3.352703360,0,1,0
3.352703680,0,1,1
3.352704000,0,1,0
3.352704320,0,1,1
3.352704640,0,1,0
3.352704960,0,1,1
3.352705280,0,1,0
3.352705600,0,1,1
3.352706080,0,1,0
3.352706240,0,1,1
3.352706720,0,0,0
3.352706880,0,0,1
3.352707360,0,0,0
3.352707680,0,0,1
3.352708000,0,0,0
3.352708320,0,0,1
3.352708640,0,0,0
3.352708960,0,0,1
3.352709280,0,1,1
3.352709440,0,1,0
3.352709600,0,1,1
3.352710080,0,0,0
3.352710240,0,0,1
3.352710720,0,0,0
3.352710880,0,0,1
3.352711360,0,1,0
3.352711680,0,1,1
3.352712000,0,1,0
3.352712320,0,1,1
3.352712640,0,0,0
3.352712960,0,0,1
3.352713280,0,1,1
3.352713440,0,1,0
3.352713600,0,1,1
3.352713920,0,1,0
3.352714080,0,0,0
3.352714240,0,0,1
3.352714720,0,0,0
3.352714880,0,0,1
3.352715360,0,1,0
3.352715680,0,1,1
3.352716000,0,0,0
3.352716320,0,0,1
3.352716640,0,0,0
3.352716960,0,0,1
3.352955040,0,0,0
3.352955200,0,0,1
3.352955680,0,0,0
3.352956000,0,0,1
3.352956320,0,0,0
3.352956640,0,0,1
3.352956960,0,0,0
3.352957280,0,0,1
3.352957600,1,1,1
3.352957760,1,1,0
3.352957920,1,1,1
3.352958240,0,1,1
3.352958400,0,0,0
3.352958560,0,0,1
3.352959040,0,0,0
3.352959200,0,0,1
3.352959680,0,1,0
