Time [s],Channel 0,Channel 1,Channel 2
1.049997120,0,0,0
1.049997280,0,0,1
1.049997760,0,0,0
1.049997920,0,0,1
1.049998400,0,0,0
1.049998720,0,0,1
1.049999040,0,0,0
1.049999360,0,0,1
1.049999680,0,0,0
1.050000000,0,0,1
1.050000480,0,0,0
1.050000640,0,0,1
1.050001120,0,0,0
1.050001280,0,0,1
1.050001760,0,0,0
1.050001920,0,0,1
1.050002400,0,1,0
1.050002720,0,1,1
1.050003040,0,0,0
1.050003360,0,0,1
1.050003680,0,0,0
1.050004000,0,0,1
1.050004480,0,0,0
1.050004640,0,0,1
1.050005120,0,0,0
1.050005280,0,0,1
1.050005760,0,0,0
1.050005920,0,0,1
1.050006400,1,1,0
1.050006720,1,1,1
1.050007040,0,1,0
1.050007360,0,1,1
1.050007680,1,0,0
1.050008000,1,0,1
1.050008320,0,0,0
1.050008640,0,0,1
1.050009120,0,0,0
1.050009280,0,0,1
1.050009760,0,1,0
1.050009920,0,1,1
1.050010400,1,0,0
1.050010720,1,0,1
1.050011040,0,0,0
1.050011360,0,0,1
1.050011680,1,1,0
1.050012000,1,1,1
1.050012320,0,1,0
1.050012640,0,1,1
1.050013120,0,0,0
1.050013280,0,0,1
1.050757120,0,0,0
1.050757280,0,0,1
1.050757760,0,0,0
1.050757920,0,0,1
1.050758400,0,0,0
1.050758560,0,0,1
1.050759040,0,0,0
1.050759360,0,0,1
1.050759680,1,1,0
1.050760000,1,1,1
1.050760320,0,0,0
1.050760640,0,0,1
1.050760960,1,0,1
1.050761120,1,0,0
1.050761280,1,0,1
1.050761760,0,1,0
1.050761920,0,1,1
1.050762400,0,0,0
1.050762560,0,0,1
1.050763040,0,0,0
1.050763360,0,0,1
1.050763680,0,0,0
1.050764000,0,0,1
1.050764320,0,1,1
1.050764480,0,1,0
1.050764640,0,1,1
1.050764960,0,0,1
1.050765120,0,0,0
1.050765280,0,0,1
1.050765760,0,0,0
1.050765920,0,0,1
1.050766400,0,0,0
1.050766560,0,0,1
1.050767040,0,0,0
1.050767360,0,0,1
1.050767680,1,1,0
1.050768000,1,1,1
1.050768320,0,0,0
1.050768640,0,0,1
1.050769120,0,0,0
1.050769280,0,0,1
1.050769760,0,0,0
1.050769920,0,0,1
1.050770400,0,0,0
1.050770560,0,0,1
1.050771040,1,1,0
1.050771360,1,1,1
1.050771680,1,0,0
1.050772000,1,0,1
1.050772320,0,1,0
1.050772640,0,1,1
1.050772960,0,0,0
1.050773280,0,0,1
1.050773760,0,0,0
1.050773920,0,0,1
1.050774240,1,0,1
1.050774400,1,1,0
1.050774560,1,1,1
1.050775040,1,1,0
1.050775360,1,1,1
1.050775680,1,1,0
1.050776000,1,1,1
1.050776320,0,1,0
1.050776640,0,1,1
1.050776960,1,1,1
1.050777120,1,1,0
1.050777280,1,1,1
1.050777760,0,0,0
1.050777920,0,0,1
1.051304480,0,0,0
1.051304640,0,0,1
1.051305120,0,0,0
1.051305280,0,0,1
1.051305760,0,0,0
1.051305920,0,0,1
1.051306400,0,0,0
1.051306560,0,0,1
1.051307040,1,1,0
1.051307360,1,1,1
1.051307680,0,0,0
1.051308000,0,0,1
1.051308320,1,0,0
1.051308640,1,0,1
1.051308960,0,1,1
1.051309120,0,1,0
1.051309280,0,1,1
1.051309760,0,0,0
1.051309920,0,0,1
1.051310400,0,0,0
1.051310560,0,0,1
1.051311040,0,0,0
1.051311360,0,0,1
1.051311680,0,0,0
1.051312000,0,0,1
1.051312320,0,0,0
1.051312640,0,0,1
1.051313120,0,0,0
1.051313280,0,0,1
1.051313760,0,0,0
1.051313920,0,0,1
1.051314400,0,0,0
1.051314560,0,0,1
1.051315040,1,1,0
1.051315360,1,1,1
1.051315680,0,0,0
1.051316000,0,0,1
1.051316320,0,0,0
1.051316640,0,0,1
1.051316960,0,0,0
1.051317280,0,0,1
1.051317760,0,0,0
1.051317920,0,0,1
1.051318240,1,0,1
1.051318400,1,1,0
1.051318560,1,1,1
1.051319040,1,0,0
1.051319360,1,0,1
1.051319680,0,1,0
1.051320000,0,1,1
1.051320320,0,0,0
1.051320640,0,0,1
1.051320960,0,0,0
1.051321280,0,0,1
1.051321600,1,1,1
1.051321760,1,1,0
1.051321920,1,1,1
1.051322400,1,0,0
1.051322560,1,0,1
1.051323040,1,1,0
1.051323360,1,1,1
1.051323680,0,1,0
1.051324000,0,1,1
1.051324320,1,1,0
1.051324640,1,1,1
1.051324960,0,0,0
1.051325280,0,0,1
1.051850720,0,0,0
1.051850880,0,0,1
1.051851360,0,0,0
1.051851680,0,0,1
1.051852000,0,0,0
1.051852320,0,0,1
1.051852640,0,0,0
1.051852960,0,0,1
1.051853440,0,0,0
1.051853600,0,0,1
1.051854080,0,0,0
1.051854240,0,0,1
1.051854720,0,0,0
1.051854880,0,0,1
1.051855360,0,0,0
1.051855680,0,0,1
1.051856000,0,0,0
1.051856320,0,0,1
1.051856640,0,0,0
1.051856960,0,0,1
1.051857440,0,0,0
1.051857600,0,0,1
1.051858080,0,0,0
1.051858240,0,0,1
1.051858720,0,0,0
1.051858880,0,0,1
1.051859360,0,0,0
1.051859680,0,0,1
1.051860000,0,0,0
1.051860320,0,0,1
1.051860640,0,0,0
1.051860960,0,0,1
1.051861440,0,0,0
1.051861600,0,0,1
1.051862080,0,0,0
1.051862240,0,0,1
1.051862720,0,0,0
1.051862880,0,0,1
1.051863360,0,0,0
1.051863680,0,0,1
1.051864000,0,0,0
1.051864320,0,0,1
1.051864640,0,1,0
1.051864960,0,1,1
1.051865280,0,0,0
1.051865600,0,0,1
1.051865920,0,1,1
1.051866080,0,1,0
1.051866240,0,1,1
1.051866720,0,0,0
1.051866880,0,0,1
1.051867360,0,0,0
1.051867680,0,0,1
1.051868000,0,0,0
1.051868320,0,0,1
1.051868640,0,1,0
1.051868960,0,1,1
1.051869280,0,0,0
1.051869600,0,0,1
1.051869920,0,1,1
1.051870080,0,1,0
1.051870240,0,1,1
1.051870720,0,0,0
1.051870880,0,0,1
1.051871360,0,0,0
1.051871680,0,0,1
1.052397120,0,0,0
1.052397280,0,0,1
1.052397760,0,0,0
1.052397920,0,0,1
1.052398400,0,0,0
1.052398560,0,0,1
1.052399040,0,0,0
1.052399200,0,0,1
1.052399680,1,1,0
1.052400000,1,1,1
1.052400320,0,0,0
1.052400640,0,0,1
1.052400960,0,1,0
1.052401280,0,1,1
1.052401600,0,0,0
1.052401920,0,0,1
1.052402400,0,0,0
1.052402560,0,0,1
1.052403040,0,0,0
1.052403200,0,0,1
1.052403680,0,0,0
1.052404000,0,0,1
1.052404320,0,0,0
1.052404640,0,0,1
1.052404960,0,0,0
1.052405280,0,0,1
1.052405760,0,0,0
1.052405920,0,0,1
1.052406400,0,0,0
1.052406560,0,0,1
1.052407040,0,0,0
1.052407200,0,0,1
1.052407680,1,1,0
1.052408000,1,1,1
1.052408320,0,0,0
1.052408640,0,0,1
1.052408960,0,0,0
1.052409280,0,0,1
1.052409760,0,0,0
1.052409920,0,0,1
1.052410400,0,0,0
1.052410560,0,0,1
1.052410880,1,0,1
1.052411040,1,0,0
1.052411200,1,0,1
1.052411680,0,0,0
1.052412000,0,0,1
1.052412320,1,0,0
1.052412640,1,0,1
1.052412960,0,0,0
1.052413280,0,0,1
1.052413600,0,0,0
1.052413920,0,0,1
1.052414240,1,1,1
1.052414400,1,1,0
1.052414560,1,1,1
1.052415040,0,0,0
1.052415200,0,0,1
1.052415680,0,0,0
1.052416000,0,0,1
1.052416320,1,0,0
1.052416640,1,0,1
1.052416960,1,1,0
1.052417280,1,1,1
1.052417600,0,0,0
1.052417920,0,0,1
1.055447840,1,0,1
1.055448000,1,0,0
1.055448160,1,0,1
1.055448640,1,0,0
1.055448800,1,0,1
1.055449280,1,0,0
1.055449600,1,0,1
1.055449920,1,0,0
1.055450240,1,0,1
1.055450560,1,0,0
1.055450880,1,0,1
1.055451360,1,0,0
1.055451520,1,0,1
1.055452000,1,0,0
1.055452160,1,0,1
1.055452640,1,0,0
1.055452800,1,0,1
1.055453280,1,0,0
1.055453600,1,0,1
1.055453920,1,0,0
1.055454240,1,0,1
1.055454560,1,0,0
1.055454880,1,0,1
1.055455360,1,0,0
1.055455520,1,0,1
1.055456000,1,0,0
1.055456160,1,0,1
1.055456640,1,0,0
1.055456800,1,0,1
1.055457280,1,0,0
1.055457600,1,0,1
1.055457920,1,0,0
1.055458240,1,0,1
1.055458560,0,0,0
1.055458880,0,0,1
1.055459200,0,1,1
1.055459360,0,1,0
1.055459520,0,1,1
1.055460000,0,0,0
1.055460160,0,0,1
1.055460640,0,0,0
1.055460800,0,0,1
1.055461280,0,1,0
1.055461600,0,1,1
1.055461920,0,1,0
1.055462240,0,1,1
1.055462560,0,0,0
1.055462880,0,0,1
1.055463200,0,0,0
1.055463520,0,0,1
1.055464000,0,0,0
1.055464160,0,0,1
1.055464640,0,1,0
1.055464800,0,1,1
1.055465280,0,0,0
1.055465600,0,0,1
1.055465920,0,1,0
1.055466240,0,1,1
1.055466560,0,0,0
1.055466880,0,0,1
1.055467200,0,0,0
1.055467520,0,0,1
1.055467840,0,1,1
1.055468000,0,1,0
1.055468160,0,1,1
1.055468640,0,0,0
1.055468800,0,0,1
1.055469280,0,0,0
1.055469600,0,0,1
1.055469920,0,0,0
1.055470240,0,0,1
1.055470560,0,1,0
1.055470880,0,1,1
1.055471200,0,1,0
1.055471520,0,1,1
1.055472000,0,0,0
1.055472160,0,0,1
1.055472640,0,0,0
1.055472800,0,0,1
1.055473280,0,0,0
1.055473600,0,0,1
1.055473920,0,1,0
1.055474240,0,1,1
1.055474560,0,0,0
1.055474880,0,0,1
1.055475200,0,0,0
1.055475520,0,0,1
1.055475840,0,1,1
1.055476000,0,1,0
1.055476160,0,1,1
1.055476640,0,1,0
1.055476800,0,1,1
1.055477280,0,0,0
1.055477600,0,0,1
1.055477920,0,0,0
1.055478240,0,0,1
1.055478560,0,0,0
1.055478880,0,0,1
1.055479200,0,0,0
1.055479520,0,0,1
1.055480000,0,0,0
1.055480160,0,0,1
1.055480640,0,0,0
1.055480800,0,0,1
1.055481280,0,1,0
1.055481600,0,1,1
1.055481920,0,1,0
1.055482240,0,1,1
1.055482560,0,0,0
1.055482880,0,0,1
1.055483200,0,1,1
1.055483360,0,1,0
1.055483520,0,1,1
1.055484000,0,1,0
1.055484160,0,1,1
1.055484640,0,1,0
1.055484800,0,1,1
1.055485280,0,0,0
1.055485600,0,0,1
1.055485920,0,1,0
1.055486240,0,1,1
1.055486560,0,0,0
1.055486880,0,0,1
1.055487200,0,0,0
1.055487520,0,0,1
1.055488000,0,0,0
1.055488160,0,0,1
1.055488640,0,0,0
1.055488800,0,0,1
1.055489280,0,0,0
1.055489600,0,0,1
1.055489920,0,1,0
1.055490240,0,1,1
1.055490560,0,0,0
1.055490880,0,0,1
1.055491200,0,0,0
1.055491520,0,0,1
1.055492000,0,0,0
1.055492160,0,0,1
1.055492640,0,0,0
1.055492800,0,0,1
1.055493280,0,0,0
1.055493600,0,0,1
1.055493920,0,0,0
1.055494240,0,0,1
1.055494560,0,0,0
1.055494880,0,0,1
1.055495200,0,0,0
1.055495520,0,0,1
1.055496000,0,0,0
1.055496160,0,0,1
1.055496640,0,0,0
1.055496800,0,0,1
1.055497280,0,0,0
1.055497600,0,0,1
1.055497920,0,0,0
1.055498240,0,0,1
1.055498560,0,0,0
1.055498880,0,0,1
1.055499200,0,0,0
1.055499520,0,0,1
1.055500000,0,0,0
1.055500160,0,0,1
1.055500640,0,0,0
1.055500800,0,0,1
1.055501280,0,0,0
1.055501600,0,0,1
1.055501920,0,1,0
1.055502240,0,1,1
1.055502560,0,0,0
1.055502880,0,0,1
1.055503200,0,0,0
1.055503520,0,0,1
1.055504000,0,0,0
1.055504160,0,0,1
1.055504640,0,1,0
1.055504800,0,1,1
1.055505280,0,1,0
1.055505600,0,1,1
1.055505920,0,0,0
1.055506240,0,0,1
1.055506560,0,0,0
1.055506880,0,0,1
1.055507200,0,1,1
1.055507360,0,1,0
1.055507520,0,1,1
1.055508000,0,0,0
1.055508160,0,0,1
1.055508640,0,1,0
1.055508800,0,1,1
1.055509280,0,0,0
1.055509600,0,0,1
1.055509920,0,0,0
1.055510240,0,0,1
1.055510560,0,1,0
1.055510880,0,1,1
1.055511200,0,1,0
1.055511520,0,1,1
1.055512000,0,0,0
1.055512160,0,0,1
1.055512640,0,1,0
1.055512800,0,1,1
1.055513280,0,0,0
1.055513600,0,0,1
1.055513920,0,1,0
1.055514240,0,1,1
1.055514560,0,0,0
1.055514880,0,0,1
1.055515200,0,0,0
1.055515520,0,0,1
1.055515840,0,1,1
1.055516000,0,1,0
1.055516160,0,1,1
1.055516640,0,1,0
1.055516800,0,1,1
1.055517280,0,0,0
1.055517600,0,0,1
1.055517920,0,1,0
1.055518240,0,1,1
1.055518560,0,0,0
1.055518880,0,0,1
1.055519200,0,0,0
1.055519520,0,0,1
1.055520000,0,0,0
1.055520160,0,0,1
1.055520640,0,1,0
1.055520800,0,1,1
1.055521280,0,1,0
1.055521600,0,1,1
1.055521920,0,1,0
1.055522240,0,1,1
1.055522560,0,0,0
1.055522880,0,0,1
1.055523200,0,1,1
1.055523360,0,1,0
1.055523520,0,1,1
1.055524000,0,0,0
1.055524160,0,0,1
1.055524640,0,1,0
1.055524800,0,1,1
1.055525280,0,0,0
1.055525600,0,0,1
1.055525920,0,1,0
1.055526240,0,1,1
1.055526560,0,1,0
1.055526880,0,1,1
1.055527200,0,1,0
1.055527520,0,1,1
1.055528000,0,0,0
1.055528160,0,0,1
1.055528640,0,0,0
1.055528800,0,0,1
1.055529280,0,1,0
1.055529600,0,1,1
1.055529920,0,1,0
1.055530240,0,1,1
1.055530560,0,0,0
1.055530880,0,0,1
1.055531200,0,1,1
1.055531360,0,1,0
1.055531520,0,1,1
1.055532000,0,0,0
1.055532160,0,0,1
1.055532640,0,1,0
1.055532800,0,1,1
1.055533280,0,0,0
1.055533600,0,0,1
1.055533920,0,0,0
1.055534240,0,0,1
1.055534560,0,1,0
1.055534880,0,1,1
1.055535200,0,1,0
1.055535520,0,1,1
1.055535840,0,1,0
1.055536000,0,0,0
1.055536160,0,0,1
1.055536640,0,0,0
1.055536800,0,0,1
1.055537280,0,0,0
1.055537600,0,0,1
1.055537920,0,0,0
1.055538240,0,0,1
1.055538560,0,0,0
1.055538880,0,0,1
1.055539200,0,0,0
1.055539520,0,0,1
1.055539840,0,1,1
1.055540000,0,1,0
1.055540160,0,1,1
1.055540640,0,1,0
1.055540800,0,1,1
1.055541280,0,0,0
1.055541600,0,0,1
1.055541920,0,1,0
1.055542240,0,1,1
1.055542560,0,1,0
1.055542880,0,1,1
1.055543200,0,1,0
1.055543520,0,1,1
1.055543840,0,1,0
1.055544000,0,0,0
1.055544160,0,0,1
1.055544640,0,1,0
1.055544800,0,1,1
1.055545280,0,0,0
1.055545600,0,0,1
1.055545920,0,0,0
1.055546240,0,0,1
1.055546560,0,0,0
1.055546880,0,0,1
1.055547200,0,1,0
1.055547520,0,1,1
1.055548000,0,1,0
1.055548160,0,1,1
1.055548640,0,1,0
1.055548800,0,1,1
1.055549280,0,0,0
1.055549600,0,0,1
1.055549920,0,1,0
1.055550240,0,1,1
1.055550560,0,0,0
1.055550880,0,0,1
1.055551200,0,0,0
1.055551520,0,0,1
1.055552000,0,0,0
1.055552160,0,0,1
1.055552640,0,1,0
1.055552800,0,1,1
1.055553280,0,1,0
1.055553600,0,1,1
1.055553920,0,0,0
1.055554240,0,0,1
1.055554560,0,0,0
1.055554880,0,0,1
1.055555200,0,0,0
1.055555520,0,0,1
1.055555840,0,1,1
1.055556000,0,1,0
1.055556160,0,1,1
1.055556640,0,1,0
1.055556800,0,1,1
1.055557280,0,0,0
1.055557600,0,0,1
1.055557920,0,0,0
1.055558240,0,0,1
1.055558560,0,1,0
1.055558880,0,1,1
1.055559200,0,0,0
1.055559520,0,0,1
1.055560000,0,0,0
1.055560160,0,0,1
1.055560640,0,0,0
1.055560800,0,0,1
1.055561280,0,1,0
1.055561600,0,1,1
1.055561920,0,1,0
1.055562240,0,1,1
1.055562560,0,0,0
1.055562880,0,0,1
1.055563200,0,1,0
1.055563520,0,1,1
1.055563840,0,1,0
1.055564000,0,0,0
1.055564160,0,0,1
1.055564640,0,1,0
1.055564800,0,1,1
1.055565280,0,0,0
1.055565600,0,0,1
1.055565920,0,0,0
1.055566240,0,0,1
1.055566560,0,1,0
1.055566880,0,1,1
1.055567200,0,1,0
1.055567520,0,1,1
1.055567840,0,1,0
1.055568000,0,0,0
1.055568160,0,0,1
1.055568640,0,0,0
1.055568800,0,0,1
1.055569280,0,0,0
1.055569600,0,0,1
1.055569920,0,0,0
